config_id,suite,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,total_params_M,q8_group_size,layer_size_kb,mlp_ratio,kv_ratio,sample_idx
RND_1456,Random_50M_150M,Random_50M_150M,6,640,2,2,16,16,2080,56.634,32,4487.5,3.25,1.0,1456
RND_1457,Random_50M_150M,Random_50M_150M,13,544,6,1,16,16,2624,84.624,32,4847.1,4.824,0.167,1457
RND_1458,Random_50M_150M,Random_50M_150M,24,544,12,4,16,48,1440,97.164,32,3202.4,2.647,0.333,1458
RND_1459,Random_50M_150M,Random_50M_150M,9,576,8,4,64,32,1952,65.299,32,4443.8,3.389,0.5,1459
RND_1460,Random_50M_150M,Random_50M_150M,23,640,4,4,16,64,896,81.212,64,2220.0,1.4,1.0,1460
RND_1461,Random_50M_150M,Random_50M_150M,8,576,12,3,32,32,2464,67.453,32,5294.2,4.278,0.25,1461
RND_1462,Random_50M_150M,Random_50M_150M,26,384,12,3,16,32,928,54.323,32,1484.2,2.417,0.25,1462
RND_1463,Random_50M_150M,Random_50M_150M,7,640,6,6,32,16,2880,73.471,32,6490.0,4.5,1.0,1463
RND_1464,Random_50M_150M,Random_50M_150M,13,608,16,16,64,16,3296,128.977,32,8324.4,5.421,1.0,1464
RND_1465,Random_50M_150M,Random_50M_150M,5,544,16,8,32,32,2560,52.419,32,5516.5,4.706,0.5,1465
RND_1466,Random_50M_150M,Random_50M_150M,17,576,6,3,16,64,1344,75.519,64,2849.1,2.333,0.5,1466
RND_1467,Random_50M_150M,Random_50M_150M,18,480,1,1,64,64,1760,71.989,32,2926.9,3.667,1.0,1467
RND_1468,Random_50M_150M,Random_50M_150M,7,640,2,2,32,48,2528,67.593,32,5567.5,3.95,1.0,1468
RND_1469,Random_50M_150M,Random_50M_150M,27,576,12,3,64,16,2112,146.211,64,4512.9,3.667,0.25,1469
RND_1470,Random_50M_150M,Random_50M_150M,24,352,16,1,32,16,1216,55.436,32,1731.8,3.455,0.062,1470
RND_1471,Random_50M_150M,Random_50M_150M,24,512,8,2,16,16,2464,120.546,32,4346.0,4.812,0.25,1471
RND_1472,Random_50M_150M,Random_50M_150M,12,512,6,2,64,64,1152,53.282,64,2388.0,2.25,0.333,1472
RND_1473,Random_50M_150M,Random_50M_150M,11,448,12,1,64,32,1760,54.705,32,3220.0,3.929,0.083,1473
RND_1474,Random_50M_150M,Random_50M_150M,18,608,1,1,48,64,2304,108.697,32,4776.1,3.789,1.0,1474
RND_1475,Random_50M_150M,Random_50M_150M,15,480,1,1,64,48,2240,74.149,16,4076.2,4.667,1.0,1475
RND_1476,Random_50M_150M,Random_50M_150M,20,512,2,2,32,64,2208,97.535,32,3950.0,4.312,1.0,1476
RND_1477,Random_50M_150M,Random_50M_150M,22,384,2,2,32,32,1792,66.912,64,2250.0,4.667,1.0,1477
RND_1478,Random_50M_150M,Random_50M_150M,17,608,8,1,16,48,3264,137.762,32,6935.0,5.368,0.125,1478
RND_1479,Random_50M_150M,Random_50M_150M,25,512,2,1,32,64,2112,110.57,64,3527.0,4.125,0.5,1479
RND_1480,Random_50M_150M,Random_50M_150M,11,608,8,1,16,32,2784,89.331,32,5876.9,4.579,0.125,1480
RND_1481,Random_50M_150M,Random_50M_150M,25,608,6,3,16,32,1504,105.766,32,3311.9,2.474,0.5,1481
RND_1482,Random_50M_150M,Random_50M_150M,8,608,4,2,64,64,2336,68.399,32,5203.6,3.842,0.5,1482
RND_1483,Random_50M_150M,Random_50M_150M,8,640,16,8,16,16,1280,55.779,64,3070.0,2.0,0.5,1483
RND_1484,Random_50M_150M,Random_50M_150M,22,480,12,6,16,64,1312,80.937,32,2842.5,2.733,0.5,1484
RND_1485,Random_50M_150M,Random_50M_150M,19,416,16,2,32,48,1216,61.154,32,2331.9,2.923,0.125,1485
RND_1486,Random_50M_150M,Random_50M_150M,12,544,4,4,16,16,1280,54.105,32,2456.5,2.353,1.0,1486
RND_1487,Random_50M_150M,Random_50M_150M,27,352,6,1,64,32,1216,58.786,32,1676.1,3.455,0.167,1487
RND_1488,Random_50M_150M,Random_50M_150M,13,576,4,1,64,32,896,52.701,64,1902.4,1.556,0.25,1488
RND_1489,Random_50M_150M,Random_50M_150M,16,480,12,4,64,64,832,59.052,32,2403.8,1.733,0.333,1489
RND_1490,Random_50M_150M,Random_50M_150M,19,576,6,1,64,32,800,62.612,32,1953.0,1.389,0.167,1490
RND_1491,Random_50M_150M,Random_50M_150M,21,416,16,1,48,48,640,51.973,32,1629.9,1.538,0.062,1491
RND_1492,Random_50M_150M,Random_50M_150M,22,480,4,2,64,32,640,50.524,32,1323.8,1.333,0.5,1492
RND_1493,Random_50M_150M,Random_50M_150M,25,320,8,4,64,48,1600,65.267,64,2045.0,5.0,0.5,1493
RND_1494,Random_50M_150M,Random_50M_150M,20,512,4,2,32,48,2080,94.586,32,3788.0,4.062,0.5,1494
RND_1495,Random_50M_150M,Random_50M_150M,11,608,16,1,48,32,2880,97.464,32,6689.2,4.737,0.062,1495
RND_1496,Random_50M_150M,Random_50M_150M,18,544,1,1,48,32,1152,62.787,32,2169.6,2.118,1.0,1496
RND_1497,Random_50M_150M,Random_50M_150M,26,352,6,6,64,48,1536,72.2,32,2307.2,4.364,1.0,1497
RND_1498,Random_50M_150M,Random_50M_150M,22,640,6,3,32,16,1152,86.964,32,2743.8,1.8,0.5,1498
RND_1499,Random_50M_150M,Random_50M_150M,20,480,1,1,16,32,2432,95.125,32,3905.6,5.067,1.0,1499
RND_1500,Random_50M_150M,Random_50M_150M,20,448,16,8,32,32,2176,94.805,64,3755.5,4.857,0.5,1500
RND_1501,Random_50M_150M,Random_50M_150M,28,576,6,2,64,32,1216,100.234,64,2648.2,2.111,0.333,1501
RND_1502,Random_50M_150M,Random_50M_150M,18,448,16,1,32,32,1120,58.417,32,2196.2,2.5,0.062,1502
RND_1503,Random_50M_150M,Random_50M_150M,26,608,6,6,48,64,1664,130.78,32,4241.8,2.737,1.0,1503
RND_1504,Random_50M_150M,Random_50M_150M,25,480,4,2,32,64,1568,87.532,32,2791.9,3.267,0.5,1504
RND_1505,Random_50M_150M,Random_50M_150M,19,608,8,4,32,32,2208,115.995,32,4947.1,3.632,0.5,1505
RND_1506,Random_50M_150M,Random_50M_150M,20,512,8,4,16,64,1984,96.552,64,3680.0,3.875,0.5,1506
RND_1507,Random_50M_150M,Random_50M_150M,15,544,16,4,64,64,2752,115.632,32,6472.8,5.059,0.25,1507
RND_1508,Random_50M_150M,Random_50M_150M,19,576,4,1,32,48,1280,75.395,64,2543.1,2.222,0.25,1508
RND_1509,Random_50M_150M,Random_50M_150M,19,448,16,4,16,64,960,60.683,64,2089.5,2.143,0.25,1509
RND_1510,Random_50M_150M,Random_50M_150M,23,576,6,2,64,16,1888,112.517,32,3998.2,3.278,0.333,1510
RND_1511,Random_50M_150M,Random_50M_150M,13,544,6,3,48,32,2976,95.599,32,5774.7,5.471,0.5,1511
RND_1512,Random_50M_150M,Random_50M_150M,5,544,12,4,64,48,2816,55.204,32,6128.5,5.176,0.333,1512
RND_1513,Random_50M_150M,Random_50M_150M,16,544,2,2,48,16,1920,79.738,32,3604.0,3.529,1.0,1513
RND_1514,Random_50M_150M,Random_50M_150M,7,640,2,1,64,32,3328,78.202,64,6831.2,5.2,0.5,1514
RND_1515,Random_50M_150M,Random_50M_150M,11,384,16,16,16,64,1792,52.838,64,3168.0,4.667,1.0,1515
RND_1516,Random_50M_150M,Random_50M_150M,21,576,12,1,16,32,1536,92.283,64,3135.9,2.667,0.083,1516
RND_1517,Random_50M_150M,Random_50M_150M,4,640,2,1,48,16,3008,55.768,32,6490.0,4.7,0.5,1517
RND_1518,Random_50M_150M,Random_50M_150M,18,640,2,2,32,16,1440,84.189,32,3182.5,2.25,1.0,1518
RND_1519,Random_50M_150M,Random_50M_150M,28,384,6,3,64,32,1920,90.563,64,2645.2,5.0,0.5,1519
RND_1520,Random_50M_150M,Random_50M_150M,17,544,8,2,64,48,2560,108.76,32,5267.9,4.706,0.25,1520
RND_1521,Random_50M_150M,Random_50M_150M,19,640,2,2,32,64,1536,92.916,64,3325.0,2.4,1.0,1521
RND_1522,Random_50M_150M,Random_50M_150M,13,544,1,1,16,48,2176,74.44,16,4428.5,4.0,1.0,1522
RND_1523,Random_50M_150M,Random_50M_150M,27,480,12,1,16,16,896,64.404,32,1644.4,1.867,0.083,1523
RND_1524,Random_50M_150M,Random_50M_150M,15,640,8,8,32,32,3136,132.351,64,6937.5,4.9,1.0,1524
RND_1525,Random_50M_150M,Random_50M_150M,22,608,12,6,48,48,1536,115.361,32,4241.8,2.526,0.5,1525
RND_1526,Random_50M_150M,Random_50M_150M,24,608,2,1,48,32,1280,90.151,32,2734.8,2.105,0.5,1526
RND_1527,Random_50M_150M,Random_50M_150M,19,384,16,4,32,48,1536,64.622,64,2479.5,4.0,0.25,1527
RND_1528,Random_50M_150M,Random_50M_150M,28,512,2,1,64,64,2080,120.751,32,3734.0,4.062,0.5,1528
RND_1529,Random_50M_150M,Random_50M_150M,28,544,16,16,48,64,1152,134.635,32,4216.0,2.118,1.0,1529
RND_1530,Random_50M_150M,Random_50M_150M,19,416,4,4,64,16,1120,52.555,32,1834.6,2.692,1.0,1530
RND_1531,Random_50M_150M,Random_50M_150M,28,480,16,2,64,32,2336,141.589,32,4614.4,4.867,0.125,1531
RND_1532,Random_50M_150M,Random_50M_150M,27,384,4,1,16,64,1600,73.254,64,2077.9,4.167,0.25,1532
RND_1533,Random_50M_150M,Random_50M_150M,21,480,12,6,48,32,2592,117.061,32,4867.5,5.4,0.5,1533
RND_1534,Random_50M_150M,Random_50M_150M,23,576,12,6,16,32,832,73.515,64,2017.1,1.444,0.5,1534
RND_1535,Random_50M_150M,Random_50M_150M,23,512,4,4,16,64,1216,76.275,64,2286.0,2.375,1.0,1535
RND_1536,Random_50M_150M,Random_50M_150M,5,576,8,8,64,64,1792,50.341,64,4446.0,3.111,1.0,1536
RND_1537,Random_50M_150M,Random_50M_150M,22,384,2,1,32,16,1504,58.667,32,1970.2,3.917,0.5,1537
RND_1538,Random_50M_150M,Random_50M_150M,15,512,12,4,64,32,1184,64.839,32,2870.0,2.312,0.333,1538
RND_1539,Random_50M_150M,Random_50M_150M,23,288,6,6,48,48,1408,50.111,32,1705.5,4.889,1.0,1539
RND_1540,Random_50M_150M,Random_50M_150M,11,480,4,1,64,16,1696,53.122,32,2901.6,3.533,0.25,1540
RND_1541,Random_50M_150M,Random_50M_150M,22,576,6,1,64,32,1152,81.309,64,2476.1,2.0,0.167,1541
RND_1542,Random_50M_150M,Random_50M_150M,14,512,1,1,32,64,1600,61.543,64,2660.0,3.125,1.0,1542
RND_1543,Random_50M_150M,Random_50M_150M,22,480,6,1,32,32,1792,85.668,32,3078.8,3.733,0.167,1543
RND_1544,Random_50M_150M,Random_50M_150M,21,544,12,2,64,32,2976,144.733,32,6147.6,5.471,0.167,1544
RND_1545,Random_50M_150M,Random_50M_150M,11,576,1,1,48,48,1888,66.078,16,4126.5,3.278,1.0,1545
RND_1546,Random_50M_150M,Random_50M_150M,24,480,4,4,48,48,1536,86.101,32,2842.5,3.2,1.0,1546
RND_1547,Random_50M_150M,Random_50M_150M,9,512,8,2,64,64,1760,55.979,32,3698.0,3.438,0.25,1547
RND_1548,Random_50M_150M,Random_50M_150M,9,512,4,4,48,32,2208,59.223,32,4094.0,4.312,1.0,1548
RND_1549,Random_50M_150M,Random_50M_150M,13,416,16,2,16,16,2112,58.309,32,3165.5,5.077,0.125,1549
RND_1550,Random_50M_150M,Random_50M_150M,13,320,16,16,48,64,1760,52.973,32,3121.2,5.5,1.0,1550
RND_1551,Random_50M_150M,Random_50M_150M,15,576,12,6,16,32,736,55.525,32,1953.0,1.278,0.5,1551
RND_1552,Random_50M_150M,Random_50M_150M,28,480,8,2,16,16,1056,71.056,32,1846.9,2.2,0.25,1552
RND_1553,Random_50M_150M,Random_50M_150M,4,608,6,3,32,48,2496,50.528,32,5492.2,4.105,0.5,1553
RND_1554,Random_50M_150M,Random_50M_150M,27,544,16,2,48,48,864,90.851,32,2590.4,1.588,0.125,1554
RND_1555,Random_50M_150M,Random_50M_150M,14,576,4,4,64,64,1472,72.849,64,3260.2,2.556,1.0,1555
RND_1556,Random_50M_150M,Random_50M_150M,10,576,1,1,16,64,1216,50.906,64,2284.9,2.111,1.0,1556
RND_1557,Random_50M_150M,Random_50M_150M,17,640,4,2,64,64,2912,135.612,32,6692.5,4.55,0.5,1557
RND_1558,Random_50M_150M,Random_50M_150M,10,512,6,3,32,48,2336,65.32,32,4355.0,4.562,0.5,1558
RND_1559,Random_50M_150M,Random_50M_150M,27,576,1,1,64,16,1056,80.768,16,2349.0,1.833,1.0,1559
RND_1560,Random_50M_150M,Random_50M_150M,17,640,4,4,16,32,3360,146.057,32,7367.5,5.25,1.0,1560
RND_1561,Random_50M_150M,Random_50M_150M,23,416,2,1,16,64,2240,87.539,32,3187.4,5.385,0.5,1561
RND_1562,Random_50M_150M,Random_50M_150M,25,544,4,4,32,32,960,73.526,32,2035.8,1.765,1.0,1562
RND_1563,Random_50M_150M,Random_50M_150M,8,608,4,1,32,16,1440,52.756,32,3055.4,2.368,0.25,1563
RND_1564,Random_50M_150M,Random_50M_150M,20,640,12,4,48,16,800,76.044,32,2417.5,1.25,0.333,1564
RND_1565,Random_50M_150M,Random_50M_150M,25,448,16,16,32,48,896,81.338,64,2446.5,2.0,1.0,1565
RND_1566,Random_50M_150M,Random_50M_150M,5,608,12,4,16,32,3008,60.337,32,6550.2,4.947,0.333,1566
RND_1567,Random_50M_150M,Random_50M_150M,17,544,1,1,48,64,1632,74.727,32,3068.5,3.0,1.0,1567
RND_1568,Random_50M_150M,Random_50M_150M,5,640,8,8,16,32,3520,68.428,64,7532.5,5.5,1.0,1568
RND_1569,Random_50M_150M,Random_50M_150M,24,640,6,2,16,32,1824,122.175,32,4127.5,2.85,0.333,1569
RND_1570,Random_50M_150M,Random_50M_150M,25,576,2,1,64,16,2016,119.553,32,3988.1,3.5,0.5,1570
RND_1571,Random_50M_150M,Random_50M_150M,27,448,8,8,32,32,1184,77.915,32,2259.2,2.643,1.0,1571
RND_1572,Random_50M_150M,Random_50M_150M,14,480,6,3,32,64,2048,71.244,32,3703.1,4.267,0.5,1572
RND_1573,Random_50M_150M,Random_50M_150M,16,544,6,1,48,32,2400,94.918,32,4646.3,4.412,0.167,1573
RND_1574,Random_50M_150M,Random_50M_150M,27,608,12,1,64,16,1248,109.157,32,3205.1,2.053,0.083,1574
RND_1575,Random_50M_150M,Random_50M_150M,10,480,16,8,32,64,1568,57.781,32,3703.1,3.267,0.5,1575
RND_1576,Random_50M_150M,Random_50M_150M,18,512,12,3,32,32,2784,111.588,32,5246.0,5.438,0.25,1576
RND_1577,Random_50M_150M,Random_50M_150M,15,608,1,1,48,32,1888,83.708,32,3899.8,3.105,1.0,1577
RND_1578,Random_50M_150M,Random_50M_150M,18,448,12,12,64,32,1728,82.931,64,3487.8,3.857,1.0,1578
RND_1579,Random_50M_150M,Random_50M_150M,24,320,4,4,16,64,1408,53.469,64,1620.0,4.4,1.0,1579
RND_1580,Random_50M_150M,Random_50M_150M,18,352,8,4,48,64,1568,56.036,32,2344.4,4.455,0.5,1580
RND_1581,Random_50M_150M,Random_50M_150M,18,544,8,4,64,64,2656,120.443,32,5688.6,4.882,0.5,1581
RND_1582,Random_50M_150M,Random_50M_150M,14,480,8,4,32,64,1280,57.697,32,2640.0,2.667,0.5,1582
RND_1583,Random_50M_150M,Random_50M_150M,22,480,4,1,32,48,2400,104.422,32,4015.3,5.0,0.25,1583
RND_1584,Random_50M_150M,Random_50M_150M,28,480,2,2,48,16,704,56.004,32,1256.2,1.467,1.0,1584
RND_1585,Random_50M_150M,Random_50M_150M,15,416,4,2,16,64,1728,56.276,32,2595.1,4.154,0.5,1585
RND_1586,Random_50M_150M,Random_50M_150M,24,320,2,1,64,16,1760,58.507,32,1945.6,5.5,0.5,1586
RND_1587,Random_50M_150M,Random_50M_150M,28,416,12,6,32,32,2176,110.411,32,3516.5,5.231,0.5,1587
RND_1588,Random_50M_150M,Random_50M_150M,20,448,6,2,16,64,2272,89.357,32,3676.8,5.071,0.333,1588
RND_1589,Random_50M_150M,Random_50M_150M,27,512,6,1,64,32,960,74.89,64,1895.0,1.875,0.167,1589
RND_1590,Random_50M_150M,Random_50M_150M,25,352,4,4,48,32,1824,71.512,32,2369.1,5.182,1.0,1590
RND_1591,Random_50M_150M,Random_50M_150M,13,640,16,1,32,16,1184,68.54,32,3081.2,1.85,0.062,1591
RND_1592,Random_50M_150M,Random_50M_150M,15,576,6,2,48,16,2400,95.615,32,4889.2,4.167,0.333,1592
RND_1593,Random_50M_150M,Random_50M_150M,17,576,6,2,64,64,864,64.396,32,2297.2,1.5,0.333,1593
RND_1594,Random_50M_150M,Random_50M_150M,15,640,8,8,32,16,3104,128.972,32,7097.5,4.85,1.0,1594
RND_1595,Random_50M_150M,Random_50M_150M,24,480,2,1,16,64,2464,112.091,32,4032.2,5.133,0.5,1595
RND_1596,Random_50M_150M,Random_50M_150M,23,544,6,6,32,32,672,62.224,32,1672.4,1.235,1.0,1596
RND_1597,Random_50M_150M,Random_50M_150M,13,576,12,3,64,32,2144,87.924,32,4990.5,3.722,0.25,1597
RND_1598,Random_50M_150M,Random_50M_150M,18,576,2,2,64,48,2144,100.322,32,4362.8,3.722,1.0,1598
RND_1599,Random_50M_150M,Random_50M_150M,24,448,16,2,48,32,2016,103.07,32,3692.5,4.5,0.125,1599
RND_1600,Random_50M_150M,Random_50M_150M,8,608,16,2,48,64,1536,62.795,32,4434.1,2.526,0.125,1600
RND_1601,Random_50M_150M,Random_50M_150M,7,544,1,1,32,16,2624,57.698,16,5299.8,4.824,1.0,1601
RND_1602,Random_50M_150M,Random_50M_150M,13,576,12,3,48,48,1248,67.796,32,3289.5,2.167,0.25,1602
RND_1603,Random_50M_150M,Random_50M_150M,12,576,4,4,16,32,1760,68.126,32,3593.2,3.056,1.0,1603
RND_1604,Random_50M_150M,Random_50M_150M,19,544,4,2,48,64,1088,68.064,32,2360.9,2.0,0.5,1604
RND_1605,Random_50M_150M,Random_50M_150M,22,608,2,2,64,16,768,65.709,32,1762.2,1.263,1.0,1605
RND_1606,Random_50M_150M,Random_50M_150M,23,416,2,2,48,32,1120,56.156,32,1688.4,2.692,1.0,1606
RND_1607,Random_50M_150M,Random_50M_150M,21,416,12,2,16,32,1952,77.971,32,2990.0,4.692,0.167,1607
RND_1608,Random_50M_150M,Random_50M_150M,17,448,6,2,32,48,1952,72.02,32,3204.2,4.357,0.333,1608
RND_1609,Random_50M_150M,Random_50M_150M,17,512,1,1,64,32,2688,97.627,32,4652.0,5.25,1.0,1609
RND_1610,Random_50M_150M,Random_50M_150M,6,640,4,4,64,48,3488,75.803,32,7997.5,5.45,1.0,1610
RND_1611,Random_50M_150M,Random_50M_150M,28,512,8,8,64,32,1824,126.256,32,3950.0,3.562,1.0,1611
RND_1612,Random_50M_150M,Random_50M_150M,11,608,2,1,48,16,1728,66.538,32,3600.5,2.842,0.5,1612
RND_1613,Random_50M_150M,Random_50M_150M,27,544,2,2,48,16,2464,139.733,32,4579.4,4.529,1.0,1613
RND_1614,Random_50M_150M,Random_50M_150M,11,448,16,16,64,32,1376,58.017,32,3550.8,3.071,1.0,1614
RND_1615,Random_50M_150M,Random_50M_150M,10,480,8,1,64,32,2016,57.321,32,3652.5,4.2,0.125,1615
RND_1616,Random_50M_150M,Random_50M_150M,12,480,4,2,16,16,1600,52.901,32,2640.0,3.333,0.5,1616
RND_1617,Random_50M_150M,Random_50M_150M,17,512,8,8,16,32,2400,95.12,32,4490.0,4.688,1.0,1617
RND_1618,Random_50M_150M,Random_50M_150M,13,544,12,6,64,48,2400,92.544,32,5516.5,4.412,0.5,1618
RND_1619,Random_50M_150M,Random_50M_150M,5,576,8,4,48,64,2944,58.267,64,6090.8,5.111,0.5,1619
RND_1620,Random_50M_150M,Random_50M_150M,12,448,6,6,32,64,2144,63.309,32,3739.8,4.786,1.0,1620
RND_1621,Random_50M_150M,Random_50M_150M,25,608,2,2,16,16,1024,79.258,32,2147.0,1.684,1.0,1621
RND_1622,Random_50M_150M,Random_50M_150M,26,608,6,3,32,32,768,76.147,32,1933.2,1.263,0.5,1622
RND_1623,Random_50M_150M,Random_50M_150M,15,448,8,1,32,64,1920,67.056,64,3086.1,4.286,0.125,1623
RND_1624,Random_50M_150M,Random_50M_150M,9,512,8,8,64,16,2432,65.269,64,4564.0,4.75,1.0,1624
RND_1625,Random_50M_150M,Random_50M_150M,12,480,6,6,48,64,1824,63.407,32,3601.9,3.8,1.0,1625
RND_1626,Random_50M_150M,Random_50M_150M,13,448,1,1,64,32,1920,57.203,32,2936.5,4.286,1.0,1626
RND_1627,Random_50M_150M,Random_50M_150M,15,448,12,1,64,48,928,51.035,32,2093.9,2.071,0.083,1627
RND_1628,Random_50M_150M,Random_50M_150M,20,480,12,1,32,48,1728,83.913,32,3289.7,3.6,0.083,1628
RND_1629,Random_50M_150M,Random_50M_150M,21,608,1,1,64,64,2496,129.483,32,5182.2,4.105,1.0,1629
RND_1630,Random_50M_150M,Random_50M_150M,16,608,1,1,16,32,2848,114.646,32,5780.8,4.684,1.0,1630
RND_1631,Random_50M_150M,Random_50M_150M,10,576,16,4,32,16,1792,65.467,64,3795.8,3.111,0.25,1631
RND_1632,Random_50M_150M,Random_50M_150M,21,320,8,8,16,32,1504,51.591,32,1861.2,4.7,1.0,1632
RND_1633,Random_50M_150M,Random_50M_150M,7,640,6,1,48,32,3392,80.28,64,7139.4,5.3,0.167,1633
RND_1634,Random_50M_150M,Random_50M_150M,25,608,2,1,64,16,1952,123.277,32,4081.4,3.211,0.5,1634
RND_1635,Random_50M_150M,Random_50M_150M,20,576,4,2,48,16,3040,138.481,32,6023.2,5.278,0.5,1635
RND_1636,Random_50M_150M,Random_50M_150M,26,448,12,3,32,32,2304,114.255,64,3666.2,5.143,0.25,1636
RND_1637,Random_50M_150M,Random_50M_150M,25,448,16,4,48,64,2336,126.138,32,4558.8,5.214,0.25,1637
RND_1638,Random_50M_150M,Random_50M_150M,26,352,6,3,32,48,1376,62.096,32,1880.3,3.909,0.5,1638
RND_1639,Random_50M_150M,Random_50M_150M,23,544,6,6,48,32,672,64.626,32,1787.1,1.235,1.0,1639
RND_1640,Random_50M_150M,Random_50M_150M,25,448,6,2,32,48,2400,110.368,32,3865.8,5.357,0.333,1640
RND_1641,Random_50M_150M,Random_50M_150M,26,544,12,6,32,48,1664,118.371,32,3852.6,3.059,0.5,1641
RND_1642,Random_50M_150M,Random_50M_150M,26,640,6,6,32,32,1024,96.129,64,2560.0,1.6,1.0,1642
RND_1643,Random_50M_150M,Random_50M_150M,17,640,4,2,48,64,1408,85.477,64,3261.2,2.2,0.5,1643
RND_1644,Random_50M_150M,Random_50M_150M,21,352,16,8,32,32,1248,56.75,32,2047.4,3.545,0.5,1644
RND_1645,Random_50M_150M,Random_50M_150M,17,512,4,4,16,32,2336,90.107,32,4166.0,4.562,1.0,1645
RND_1646,Random_50M_150M,Random_50M_150M,11,608,12,12,64,32,1184,69.749,32,3921.1,1.947,1.0,1646
RND_1647,Random_50M_150M,Random_50M_150M,19,384,4,2,32,16,1792,60.653,64,2262.8,4.667,0.5,1647
RND_1648,Random_50M_150M,Random_50M_150M,20,480,8,8,16,32,1376,71.164,32,2589.4,2.867,1.0,1648
RND_1649,Random_50M_150M,Random_50M_150M,17,448,2,1,64,64,1376,56.909,32,2227.8,3.071,0.5,1649
RND_1650,Random_50M_150M,Random_50M_150M,22,480,16,8,64,16,1248,83.978,32,2994.4,2.6,0.5,1650
RND_1651,Random_50M_150M,Random_50M_150M,7,512,16,16,16,16,2560,56.942,64,4632.0,5.0,1.0,1651
RND_1652,Random_50M_150M,Random_50M_150M,13,480,6,6,32,32,1312,53.502,32,2488.1,2.733,1.0,1652
RND_1653,Random_50M_150M,Random_50M_150M,13,384,12,2,48,32,1696,50.309,32,2625.0,4.417,0.167,1653
RND_1654,Random_50M_150M,Random_50M_150M,26,576,16,4,48,48,1344,118.146,64,3566.2,2.333,0.25,1654
RND_1655,Random_50M_150M,Random_50M_150M,16,512,4,1,64,32,928,52.504,32,1844.0,1.812,0.25,1655
RND_1656,Random_50M_150M,Random_50M_150M,17,640,16,1,32,64,3008,148.146,64,7086.2,4.7,0.062,1656
RND_1657,Random_50M_150M,Random_50M_150M,14,544,6,6,64,64,2688,100.484,32,5746.0,4.941,1.0,1657
RND_1658,Random_50M_150M,Random_50M_150M,27,576,6,3,64,64,1952,137.999,32,4443.8,3.389,0.5,1658
RND_1659,Random_50M_150M,Random_50M_150M,26,480,12,6,16,48,704,64.908,32,1728.8,1.467,0.5,1659
RND_1660,Random_50M_150M,Random_50M_150M,13,448,1,1,64,16,1568,50.867,16,2667.0,3.5,1.0,1660
RND_1661,Random_50M_150M,Random_50M_150M,14,512,6,1,64,64,864,50.763,32,1970.0,1.688,0.167,1661
RND_1662,Random_50M_150M,Random_50M_150M,26,384,6,2,48,16,1664,74.291,32,2328.0,4.333,0.333,1662
RND_1663,Random_50M_150M,Random_50M_150M,18,352,2,1,16,32,1920,55.124,32,2288.7,5.455,0.5,1663
RND_1664,Random_50M_150M,Random_50M_150M,18,608,6,1,48,48,2400,116.752,32,5267.8,3.947,0.167,1664
RND_1665,Random_50M_150M,Random_50M_150M,28,544,12,3,16,16,1504,103.439,32,2992.0,2.765,0.25,1665
RND_1666,Random_50M_150M,Random_50M_150M,27,416,12,1,32,64,2144,107.214,32,3516.5,5.154,0.083,1666
RND_1667,Random_50M_150M,Random_50M_150M,18,640,12,1,32,64,1184,87.507,32,3385.0,1.85,0.083,1667
RND_1668,Random_50M_150M,Random_50M_150M,24,416,16,16,64,32,1632,100.5,32,3648.1,3.923,1.0,1668
RND_1669,Random_50M_150M,Random_50M_150M,14,576,4,4,48,16,704,50.141,64,1577.2,1.222,1.0,1669
RND_1670,Random_50M_150M,Random_50M_150M,24,416,6,1,48,48,2144,91.874,32,3253.2,5.154,0.167,1670
RND_1671,Random_50M_150M,Random_50M_150M,13,512,12,12,16,48,2816,92.212,64,5312.0,5.5,1.0,1671
RND_1672,Random_50M_150M,Random_50M_150M,12,416,16,2,32,64,2016,59.745,32,3560.4,4.846,0.125,1672
RND_1673,Random_50M_150M,Random_50M_150M,19,640,4,1,16,48,2688,134.163,64,5577.5,4.2,0.25,1673
RND_1674,Random_50M_150M,Random_50M_150M,28,640,8,4,16,32,992,95.889,32,2507.5,1.55,0.5,1674
RND_1675,Random_50M_150M,Random_50M_150M,12,512,1,1,16,32,2144,65.865,32,3680.0,4.188,1.0,1675
RND_1676,Random_50M_150M,Random_50M_150M,19,512,6,6,48,16,1664,81.804,32,3248.0,3.25,1.0,1676
RND_1677,Random_50M_150M,Random_50M_150M,23,608,6,1,16,64,1280,92.142,32,2948.6,2.105,0.167,1677
RND_1678,Random_50M_150M,Random_50M_150M,25,320,8,4,32,64,1632,64.499,32,2131.2,5.1,0.5,1678
RND_1679,Random_50M_150M,Random_50M_150M,10,608,8,2,16,48,1696,65.407,32,3835.6,2.789,0.25,1679
RND_1680,Random_50M_150M,Random_50M_150M,24,608,12,12,32,48,1984,145.483,32,5267.8,3.263,1.0,1680
RND_1681,Random_50M_150M,Random_50M_150M,20,352,2,1,64,64,1696,56.242,32,2121.6,4.818,0.5,1681
RND_1682,Random_50M_150M,Random_50M_150M,28,384,8,4,64,64,832,62.694,64,1612.5,2.167,0.5,1682
RND_1683,Random_50M_150M,Random_50M_150M,5,640,12,6,16,16,2464,57.676,32,5612.5,3.85,0.5,1683
